x/c,y/c
0.065,0.056032
0.0625,0.054854
0.06,0.053676
0.0575,0.052447
0.055,0.051218
0.0525,0.049933
0.05,0.048647
0.0475,0.047299
0.045,0.04595
0.0425,0.04453
0.04,0.04311
0.0375,0.041606
0.035,0.040102
0.0325,0.038501
0.03,0.036899
0.0275,0.035177
0.025,0.033454
0.0225,0.031574
0.02,0.029694
0.01875,0.02868
0.0175,0.027666
0.01625,0.026589
0.015,0.025511
0.01375,0.024354
0.0125,0.023197
0.01125,0.021936
0.01,0.020674
0.0095,0.020131
0.009,0.019587
0.0085,0.019017
0.008,0.018447
0.0075,0.017844
0.007,0.017241
0.0065,0.016598
0.006,0.015955
0.0055,0.01526
0.005,0.014565
0.0045,0.013801
0.004,0.013037
0.0035,0.012167
0.003,0.011296
0.0025,0.010262
0.002,0.009227
0.001875,0.00893
0.00175,0.008633
0.001625,0.008315
0.0015,0.007997
0.001375,0.007655
0.00125,0.007312
0.001125,0.006934
0.001,0.006555
0.000875,0.006125
0.00075,0.005695
0.000625,0.005184
0.0005,0.004672
0.0004,0.00419
0.00035,0.003913
0.0003,0.003636
0.0002,0.00297
0.0001,0.002104
5.0e-5,0.001052
0.0,0.0
5.0e-5,-0.001046
0.0001,-0.002092
0.0002,-0.002954
0.0003,-0.003613
0.00035,-0.003891
0.0004,-0.004169
0.0005,-0.004658
0.000625,-0.005178
0.00075,-0.005698
0.000875,-0.006135
0.001,-0.006572
0.001125,-0.006956
0.00125,-0.00734
0.001375,-0.007684
0.0015,-0.008027
0.001625,-0.008341
0.00175,-0.008654
0.001875,-0.008943
0.002,-0.009231
0.0025,-0.010204
0.003,-0.011176
0.0035,-0.011953
0.004,-0.012729
0.0045,-0.01338
0.005,-0.01403
0.0055,-0.014595
0.006,-0.01516
0.0065,-0.015667
0.007,-0.016174
0.0075,-0.016636
0.008,-0.017098
0.0085,-0.017526
0.009,-0.017953
0.0095,-0.018352
0.01,-0.01875
0.01125,-0.019644
0.0125,-0.020537
0.01375,-0.021322
0.015,-0.022107
0.01625,-0.022812
0.0175,-0.023517
0.01875,-0.02416
0.02,-0.024803
0.0225,-0.025948
0.025,-0.027092
0.0275,-0.028097
0.03,-0.029102
0.0325,-0.030003
0.035,-0.030904
0.0375,-0.031725
0.04,-0.032546
0.0425,-0.033304
0.045,-0.034061
0.0475,-0.034767
0.05,-0.035472
0.0525,-0.036132
0.055,-0.036792
0.0575,-0.037414
0.06,-0.038035
0.0625,-0.038622
0.065,-0.039209
0.0675,-0.039766
0.07,-0.040322
0.0725,-0.040852
0.075,-0.041381
0.0775,-0.041885
0.08,-0.042389
0.0825,-0.04287
0.085,-0.04335
0.0875,-0.043809
0.09,-0.044268
0.0925,-0.044707
0.095,-0.045145
0.0975,-0.045566
0.1,-0.045987
0.105,-0.046782
0.11,-0.047576
0.115,-0.048313
0.12,-0.04905
0.125,-0.049734
0.13,-0.050417
0.135,-0.051053
0.14,-0.051688
0.145,-0.052278
0.15,-0.052868
0.155,-0.053418
0.16,-0.053967
0.165,-0.054478
0.17,-0.054988
0.175,-0.055461
0.18,-0.055934
0.185,-0.056373
0.19,-0.056811
0.195,-0.057216
0.2,-0.057621
0.205,-0.057993
0.21,-0.058365
0.215,-0.058705
0.22,-0.059045
0.225,-0.059355
0.23,-0.059664
0.235,-0.059944
0.24,-0.060224
0.245,-0.060474
0.25,-0.060723
0.255,-0.060943
0.26,-0.061163
0.265,-0.061354
0.27,-0.061545
0.275,-0.061708
0.28,-0.061871
0.285,-0.062004
0.29,-0.062137
0.295,-0.06224
0.3,-0.062343
0.305,-0.062417
0.31,-0.06249
0.315,-0.062534
0.32,-0.062577
0.325,-0.06259
0.33,-0.062602
0.335,-0.062583
0.34,-0.062563
0.345,-0.062512
0.35,-0.06246
0.355,-0.062374
0.36,-0.062287
0.365,-0.062164
0.37,-0.06204
0.375,-0.061878
0.38,-0.061716
0.385,-0.061509
0.39,-0.061301
0.395,-0.06104
0.4,-0.060778
0.405,-0.060458
0.41,-0.060138
0.415,-0.059763
0.42,-0.059388
0.425,-0.058966
0.43,-0.058544
0.435,-0.058083
0.44,-0.057622
0.445,-0.057127
0.45,-0.056632
0.4625,-0.055265
0.475,-0.053897
0.4875,-0.052374
0.5,-0.05085
0.5125,-0.049195
0.525,-0.047539
0.5375,-0.045777
0.55,-0.044014
0.5625,-0.042165
0.575,-0.040316
0.5875,-0.038401
0.6,-0.036486
0.6125,-0.034526
0.625,-0.032565
0.6375,-0.030575
0.65,-0.028585
0.6625,-0.026594
0.675,-0.024603
0.6875,-0.022632
0.7,-0.02066
0.7125,-0.018728
0.725,-0.016795
0.7375,-0.014922
0.75,-0.013048
0.7625,-0.01126
0.775,-0.009472
0.7875,-0.007797
0.8,-0.006122
0.8125,-0.004594
0.825,-0.003065
0.8375,-0.001721
0.85,-0.000376
0.8625,0.000742
0.875,0.001859
0.8875,0.002698
0.9,0.003536
0.905,0.00378
0.91,0.004023
0.915,0.004205
0.92,0.004387
0.925,0.004504
0.93,0.00462
0.935,0.004661
0.94,0.004702
0.945,0.004658
0.95,0.004614
0.955,0.004476
0.96,0.004338
0.965,0.004084
0.97,0.003829
0.975,0.003436
0.98,0.003042
0.99,0.00191
1.0,0.0
