x/c,y/c
0.51,-0.15828
0.51667,-0.15537
0.52333,-0.15242
0.53,-0.14942
0.53667,-0.14639
0.54333,-0.14333
0.55,-0.14024
0.55667,-0.13713
0.56333,-0.13399
0.57,-0.13083
0.57667,-0.12765
0.58333,-0.12446
0.59,-0.12125
0.59667,-0.11804
0.60333,-0.11482
0.61,-0.1116
0.61667,-0.10838
0.62333,-0.10515
0.63,-0.10192
0.63667,-0.0987
0.64333,-0.09549
0.65,-0.09228
0.65667,-0.08909
0.66333,-0.0859
0.67,-0.08274
0.67667,-0.07958
0.68333,-0.07645
0.69,-0.07333
0.69667,-0.07024
0.70333,-0.06717
0.71,-0.06413
0.71667,-0.06112
0.72333,-0.05814
0.73,-0.05519
0.73667,-0.05228
0.74333,-0.04941
0.75,-0.04658
0.7566,-0.04382
0.76314,-0.04114
0.76961,-0.03853
0.77601,-0.036
0.78235,-0.03354
0.78863,-0.03116
0.79484,-0.02887
0.80098,-0.02665
0.80706,-0.02452
0.81307,-0.02247
0.81902,-0.0205
0.8249,-0.01862
0.83072,-0.01681
0.83647,-0.0151
0.84216,-0.01346
0.84778,-0.01191
0.85333,-0.01045
0.85882,-0.00907
0.86425,-0.00776
0.86961,-0.00653
0.8749,-0.00539
0.88013,-0.00434
0.88529,-0.00335
0.89039,-0.00245
0.89542,-0.0016
0.90039,-0.00085
0.90529,-0.00015
0.91013,0.00046
0.9149,0.00103
0.91961,0.00151
0.92425,0.00193
0.92882,0.00229
0.93333,0.00258
0.93778,0.00279
0.94216,0.00295
0.94647,0.00303
0.95072,0.00303
0.9549,0.00296
0.95902,0.00282
0.96307,0.00261
0.96706,0.00232
0.97098,0.00194
0.97484,0.00149
0.97863,0.00098
0.98235,0.0004
0.98601,-0.00025
0.98961,-0.00097
0.99314,-0.00176
0.9966,-0.00261
1.0,-0.00347
